ID,date_of_loss,vehicle_type_code,vehicle_age_years,vehicle_acv,driver_age,ins_score,urbanicity_code,repair_cost_index,medical_cost_index,collision_sev,weather_cat_risk_index,report_lag_days,loss_amount,scenario,month,pred_model
ID0004707,2024-07-17,0,8,8296.0,30,0,2,1.142,1.189,0.4,0.059,3,3834.13,good,2024-07,3689.9557109037037
ID0004708,2024-04-05,3,11,12621.0,20,0,2,1.283,1.135,3.2,0.426,0,9990.35,good,2024-04,9393.329686637644
ID0004709,2024-09-11,2,9,13936.0,55,1,0,0.894,0.9,1.8,0.214,3,6144.57,good,2024-09,5469.009142246638
ID0004710,2024-05-02,2,9,15210.0,25,4,2,1.206,1.051,1.0,0.367,0,6814.56,good,2024-05,6274.501977495638
ID0004711,2024-09-13,1,10,9947.0,30,1,2,1.075,1.216,1.2,0.229,1,5356.43,good,2024-09,5465.350254875693
ID0004712,2024-04-14,1,16,7105.0,47,0,1,0.951,0.85,1.2,0.399,0,4515.95,good,2024-04,4621.56365580353
ID0004713,2024-11-23,2,15,8871.0,79,0,2,1.265,1.277,0.4,0.181,5,3222.94,good,2024-11,3532.1150828804825
ID0004714,2024-03-06,1,15,6718.0,30,1,2,1.194,1.369,1.8,0.366,0,6913.86,good,2024-03,7081.265197024687
ID0004715,2024-03-15,3,10,14720.0,57,1,1,1.059,1.015,1.8,0.439,10,5738.19,good,2024-03,6172.103225956989
ID0004716,2024-11-14,1,4,16533.0,75,2,2,1.156,1.429,1.1,0.102,6,5101.38,good,2024-11,5427.838860705422
ID0004717,2024-09-05,0,3,18766.0,39,2,0,1.028,0.844,1.4,0.421,21,5449.8,good,2024-09,5326.04004623037
ID0004718,2024-01-06,3,9,15930.0,22,0,1,1.059,1.001,1.2,0.091,4,5352.72,good,2024-01,5369.504328021578
ID0004719,2024-06-23,1,3,12396.0,67,2,1,0.939,0.898,1.8,0.222,0,5954.73,good,2024-06,5801.644749575191
ID0004720,2024-03-23,1,0,27500.0,40,2,1,1.006,1.082,1.4,0.068,0,5729.78,good,2024-03,5430.175361302208
ID0004721,2024-11-06,2,7,20694.0,77,3,2,1.14,1.431,1.2,0.271,0,5461.61,good,2024-11,6099.849355517294
ID0004722,2024-10-04,0,19,5000.0,40,2,1,1.159,0.965,1.8,0.175,0,6486.42,good,2024-10,6443.792421124911
ID0004723,2024-10-16,2,8,10456.0,30,0,2,1.291,1.063,1.8,0.737,0,7229.69,good,2024-10,6303.140335121905
ID0004724,2024-03-22,1,9,8632.0,33,1,1,0.892,1.063,1.4,0.729,0,6192.8,good,2024-03,5656.172490046432
ID0004725,2024-09-19,4,8,32017.0,70,1,1,1.049,1.05,1.8,0.05,21,4975.81,good,2024-09,5923.848499246485
ID0004726,2024-04-19,2,9,15347.0,40,1,2,1.193,1.225,1.2,0.544,0,5394.86,good,2024-04,5621.740626464502
ID0004727,2024-08-25,2,2,26205.0,30,3,2,1.28,1.204,1.4,0.434,2,6046.17,good,2024-08,6372.444923873909
ID0004728,2024-12-05,2,10,18507.0,28,0,2,1.215,1.335,1.2,0.062,3,5705.01,good,2024-12,5211.982696439396
ID0004729,2024-10-24,3,12,10787.0,40,2,1,0.872,1.028,1.2,0.335,0,4962.62,good,2024-10,5404.653334078901
ID0004730,2024-10-11,1,10,9020.0,53,1,1,1.155,1.025,1.8,0.246,0,5843.89,good,2024-10,5981.162302181827
ID0004731,2024-02-16,0,10,8708.0,24,0,1,0.929,1.083,1.8,0.252,0,6200.81,good,2024-02,6513.034455659381
ID0004732,2024-06-11,2,9,13169.0,41,3,2,1.133,1.453,1.4,0.292,10,6207.99,good,2024-06,6875.821362607976
ID0004733,2024-07-01,1,12,7320.0,33,1,2,1.177,1.292,1.4,0.35,3,5782.2,good,2024-07,6077.704871466131
ID0004734,2024-02-13,1,3,16827.0,42,1,1,0.931,0.862,1.2,0.069,0,3876.79,good,2024-02,4474.313536942748
ID0004735,2024-08-22,2,0,28090.0,45,0,2,1.335,1.211,3.2,0.091,2,9213.9,good,2024-08,8381.19749927855
ID0004736,2024-04-19,2,6,19124.0,75,2,2,1.241,1.118,1.2,0.145,4,5410.25,good,2024-04,5263.159752312014
ID0004737,2024-12-19,4,8,37327.0,77,2,2,1.185,1.431,1.4,0.553,1,5904.54,good,2024-12,6332.69867045131
ID0004738,2024-12-01,4,11,17617.0,43,0,2,1.23,1.247,1.8,0.295,14,6175.35,good,2024-12,6318.95009586592
ID0004739,2024-07-25,1,5,13074.0,36,2,1,1.081,0.897,1.2,0.22,0,5590.6,good,2024-07,5033.1102947793515
ID0004740,2024-10-05,1,9,9467.0,28,0,1,0.95,1.007,1.2,0.295,2,4750.63,good,2024-10,4737.087295547158
ID0004741,2024-12-01,2,8,16000.0,31,0,2,1.147,1.217,1.0,0.141,0,4900.11,good,2024-12,4628.7560439442295
ID0004742,2024-01-20,0,12,7730.0,74,2,2,1.182,1.074,1.8,0.232,2,6339.7,good,2024-01,6519.505370838245
ID0004743,2024-03-24,3,6,31498.0,42,4,2,1.233,1.242,1.2,0.3,6,6060.88,good,2024-03,6461.159391528418
ID0004744,2024-09-03,2,11,18175.0,78,0,1,0.972,0.938,1.2,0.061,3,4105.63,good,2024-09,3927.545394039919
ID0004745,2024-03-16,1,12,15178.0,42,0,1,1.086,1.075,1.4,0.411,0,5128.01,good,2024-03,5174.975310221647
ID0004746,2024-05-24,3,7,14461.0,27,3,1,0.894,1.135,1.8,0.163,6,6794.51,good,2024-05,6756.095571345408
ID0004747,2024-11-17,2,8,14747.0,67,1,1,1.038,1.025,1.2,0.183,7,4593.26,good,2024-11,4746.355368937446
ID0004748,2024-09-11,1,6,23977.0,66,1,0,1.018,1.054,1.2,0.607,3,4698.15,good,2024-09,4704.104287541593
ID0004749,2024-06-03,3,5,25047.0,31,1,0,1.014,0.874,1.8,0.227,1,5332.85,good,2024-06,5566.702880336212
ID0004750,2024-04-02,3,5,25644.0,64,3,1,1.012,1.23,1.4,0.587,2,6758.45,good,2024-04,6143.4242749129535
ID0004751,2024-06-28,0,3,14029.0,33,0,1,0.872,1.025,1.4,0.324,0,4941.96,good,2024-06,5009.93519942542
ID0004752,2024-02-22,4,12,19745.0,63,4,0,1.025,0.962,1.2,0.124,0,4637.42,good,2024-02,5352.188172479386
ID0004753,2024-11-10,1,10,13956.0,42,2,2,1.154,1.123,1.2,0.272,1,5369.97,good,2024-11,5705.974229252146
ID0004754,2024-01-07,2,8,17881.0,18,2,2,1.145,1.292,1.4,0.202,0,7625.65,good,2024-01,7116.6907544751275
ID0004755,2024-02-27,2,9,14139.0,39,0,2,1.009,1.135,1.2,0.205,1,4871.88,good,2024-02,4915.188900707749
ID0004756,2024-04-28,3,8,19465.0,34,2,2,1.0,1.039,1.2,0.383,6,5259.29,good,2024-04,5706.008057399401
ID0004757,2024-05-20,4,16,15775.0,58,3,2,1.189,1.181,1.4,0.568,2,6306.12,good,2024-05,6691.06484349797
ID0004758,2024-11-26,0,13,7512.0,37,1,1,0.975,1.009,1.8,0.219,14,5966.26,good,2024-11,6224.331049355983
ID0004759,2024-09-20,2,7,21344.0,65,1,0,0.867,0.901,1.4,0.632,0,5485.98,good,2024-09,4930.961381774687
ID0004760,2024-11-25,3,12,14920.0,26,3,0,0.801,0.852,1.1,0.291,0,5124.56,good,2024-11,5399.753018378888
ID0004761,2024-09-24,1,0,22052.0,56,2,2,1.275,1.332,1.0,0.147,14,5521.95,good,2024-09,5223.5341327130145
ID0004762,2024-09-25,1,6,15086.0,27,3,1,1.138,0.927,1.2,0.487,21,6113.51,good,2024-09,5834.708809003686
ID0004763,2024-03-15,2,4,23595.0,55,1,1,1.054,0.947,1.4,0.296,5,4612.84,good,2024-03,5050.555830275332
ID0004764,2024-09-03,0,10,6590.0,78,2,1,1.051,0.957,1.2,0.409,3,4968.58,good,2024-09,4931.693317779763
ID0004765,2024-06-22,1,6,14400.0,38,0,1,0.916,0.957,1.4,0.116,0,4213.94,good,2024-06,4738.573474242964
ID0004766,2024-03-01,3,4,19077.0,56,1,2,1.445,1.331,1.8,0.31,2,6988.89,good,2024-03,6500.942808763203
ID0004767,2024-11-21,3,5,24508.0,52,4,2,1.055,1.33,1.8,0.236,10,7731.21,good,2024-11,7495.579820655101
ID0004768,2024-05-12,3,1,28297.0,44,4,2,1.2,1.239,1.0,0.304,5,4706.6,good,2024-05,6040.756815777606
ID0004769,2024-12-09,0,2,22597.0,42,3,1,1.009,0.876,1.1,0.527,2,5236.26,good,2024-12,5336.038243023685
ID0004770,2024-11-12,2,3,29589.0,74,3,2,1.217,1.265,1.2,0.446,4,5480.01,good,2024-11,6030.0470204104295
ID0004771,2024-10-25,2,10,13863.0,71,2,1,0.862,1.014,1.4,0.249,1,5786.01,good,2024-10,5479.356059252109
ID0004772,2024-12-12,2,10,13751.0,42,3,1,0.893,1.115,1.4,0.337,7,6471.72,good,2024-12,6105.767554450731
ID0004773,2024-04-15,1,12,10713.0,20,1,2,1.203,1.236,1.2,0.404,0,6548.63,good,2024-04,6367.696998549402
ID0004774,2024-06-17,1,16,5183.0,40,1,2,1.261,1.071,1.2,0.295,1,5839.68,good,2024-06,5388.484463718446
ID0004775,2024-03-18,3,13,17778.0,21,3,0,0.979,1.097,3.2,0.415,0,10048.7,good,2024-03,10036.784092715481
ID0004776,2024-10-22,2,0,45175.0,76,4,1,0.962,1.043,1.2,0.326,3,5858.48,good,2024-10,5679.408276625856
ID0004777,2024-05-18,2,5,25861.0,57,1,2,1.011,1.209,1.2,0.061,1,4848.3,good,2024-05,5083.921227821952
ID0004778,2024-12-23,2,16,8479.0,20,2,1,1.0,0.752,1.0,0.114,1,5250.47,good,2024-12,5428.50028887611
ID0004779,2024-02-17,1,9,12943.0,71,2,0,1.016,0.946,1.4,0.202,30,5596.92,good,2024-02,5319.272771268602
ID0004780,2024-12-27,1,10,9715.0,67,2,2,1.192,1.166,1.2,0.066,3,5865.13,good,2024-12,5410.459397648391
ID0004781,2024-03-20,3,9,11993.0,41,1,1,0.98,0.891,1.2,0.096,0,4716.65,good,2024-03,4681.083841731682
ID0004782,2024-04-19,3,1,27462.0,48,0,2,1.244,0.993,1.0,0.101,0,3702.45,good,2024-04,4134.059204073903
ID0004783,2024-12-08,0,10,10824.0,47,2,0,0.908,0.969,1.2,0.058,10,4736.21,good,2024-12,4796.654449758223
ID0004784,2024-08-25,3,7,20078.0,27,3,1,1.006,0.961,1.8,0.11,2,6649.68,good,2024-08,6589.238642894058
ID0004785,2024-06-16,2,3,23432.0,63,3,1,1.101,0.963,1.2,0.032,30,5845.45,good,2024-06,5423.344402779419
ID0004786,2024-05-03,2,10,20108.0,26,1,2,1.157,1.519,1.8,0.173,7,7250.97,good,2024-05,6977.9033311523135
ID0004787,2024-04-05,1,17,6629.0,29,1,1,1.109,1.034,1.2,0.608,2,5363.14,good,2024-04,5460.616165283392
ID0004788,2024-06-01,4,7,38419.0,51,3,2,1.382,1.212,0.4,0.051,4,4645.0,good,2024-06,4441.627628977544
ID0004789,2024-03-21,2,2,30781.0,73,2,1,1.088,0.911,1.2,0.075,1,4811.39,good,2024-03,4589.571606446752
ID0004790,2024-06-13,3,8,14526.0,50,0,2,1.168,1.259,1.0,0.251,2,4349.93,good,2024-06,4680.449247522417
ID0004791,2024-07-22,0,4,13364.0,64,2,2,1.205,1.122,1.8,0.13,1,6268.01,good,2024-07,6297.3981922109515
ID0004792,2024-04-25,2,0,23784.0,75,2,2,1.027,1.256,1.8,0.175,5,6007.93,good,2024-04,6441.445096811127
ID0004793,2024-05-26,1,6,17877.0,47,3,2,1.314,1.312,1.2,0.362,1,5825.85,good,2024-05,6217.7074598663485
ID0004794,2024-01-11,1,10,8539.0,55,0,1,0.924,1.038,1.2,0.207,10,4627.64,good,2024-01,4539.656272457767
ID0004795,2024-11-16,1,3,28885.0,55,3,2,1.365,1.207,1.8,0.187,3,6771.8,good,2024-11,6859.998638513854
ID0004796,2024-10-04,2,8,13105.0,38,2,0,0.841,0.846,1.4,0.13,0,5031.4,good,2024-10,5131.003191224819
ID0004797,2024-12-02,0,7,8286.0,38,3,0,0.834,0.9,3.2,0.625,0,9073.55,good,2024-12,8874.834283170067
ID0004798,2024-09-04,1,6,17462.0,40,3,2,1.303,1.317,1.2,0.259,0,5124.87,good,2024-09,6154.856975048607
ID0004799,2024-12-02,1,6,9272.0,48,4,1,1.095,0.89,1.0,0.299,1,5312.89,good,2024-12,5539.772083544622
ID0004800,2024-11-07,2,7,18034.0,27,4,2,1.091,1.227,1.2,0.072,6,5904.2,good,2024-11,6315.1266415005575
ID0004801,2024-03-22,1,7,13409.0,76,2,1,1.085,1.0,1.8,0.388,14,6546.2,good,2024-03,6186.419893247305
ID0004802,2024-02-25,1,7,22974.0,31,1,1,1.12,1.048,1.2,0.125,3,5103.7,good,2024-02,4891.1592051162625
ID0004803,2024-08-13,1,11,10026.0,75,0,0,0.947,0.895,1.2,0.311,0,5023.49,good,2024-08,4001.359480518467
ID0004804,2024-03-10,4,6,37999.0,61,3,1,0.977,1.038,1.8,0.601,3,6300.27,good,2024-03,6671.261063215849
ID0004805,2024-09-27,0,4,13091.0,52,3,2,1.082,1.36,1.8,0.17,21,7321.13,good,2024-09,7269.377356591548
ID0004806,2024-08-25,1,10,9683.0,44,0,1,1.025,1.056,0.4,0.523,4,2962.55,good,2024-08,3430.259905112421
ID0004807,2024-12-10,3,5,20332.0,36,3,1,1.161,0.839,1.8,0.213,2,7130.07,good,2024-12,6460.701903387335
ID0004808,2024-12-27,1,18,5859.0,22,1,1,0.96,0.957,1.8,0.362,10,7033.68,good,2024-12,7009.35055246225
ID0004809,2024-10-21,3,7,18761.0,50,0,1,0.878,0.997,1.2,0.208,1,4787.81,good,2024-10,4456.279751658211
ID0004810,2024-06-22,0,18,5000.0,49,2,0,0.8,0.987,1.8,0.043,1,6377.65,good,2024-06,5988.8600016685905
ID0004811,2024-09-24,0,9,6047.0,52,2,0,0.862,0.837,1.0,0.421,0,3965.79,good,2024-09,4444.046855874333
ID0004812,2024-03-26,2,10,16763.0,34,4,2,1.293,1.25,1.4,0.291,0,6677.59,good,2024-03,6890.007402444645
ID0004813,2024-12-23,1,12,8655.0,52,3,1,1.092,0.984,1.2,0.131,7,5896.58,good,2024-12,5555.904056972396
ID0004814,2024-08-08,1,10,9480.0,42,2,2,1.133,1.149,1.2,0.579,5,5571.34,good,2024-08,6062.593396042993
ID0004815,2024-08-19,1,7,13102.0,22,2,2,1.056,1.337,0.4,0.045,10,5222.04,good,2024-08,5220.020119292848
ID0004816,2024-12-06,2,6,27210.0,74,1,2,1.295,1.247,1.2,0.016,2,5103.01,good,2024-12,5019.315303134439
ID0004817,2024-06-21,1,4,9121.0,71,1,2,1.288,1.186,1.4,0.122,4,5299.79,good,2024-06,5427.345727386696
ID0004818,2024-11-07,0,3,17528.0,66,2,2,1.234,1.007,1.4,0.213,1,5521.46,good,2024-11,5654.218274838807
ID0004819,2024-09-08,1,12,7793.0,57,3,1,1.009,0.854,1.2,0.31,1,6160.43,good,2024-09,5457.19159273979
ID0004820,2024-11-01,2,0,29713.0,43,0,1,1.014,1.093,3.2,0.192,4,8975.06,good,2024-11,8177.831779895507
ID0004821,2024-02-09,3,16,11079.0,25,3,1,0.947,1.172,1.8,0.482,4,6868.72,good,2024-02,7280.520028198331
ID0004822,2024-05-27,2,13,13658.0,34,0,0,0.959,0.97,1.2,0.176,6,4070.93,good,2024-05,4293.473897019229
ID0004823,2024-08-22,1,7,9501.0,48,2,1,1.054,1.111,1.4,0.099,30,6733.09,good,2024-08,5843.920335880808
ID0004824,2024-04-06,3,16,13000.0,19,1,2,0.997,1.258,1.2,0.478,7,6771.03,good,2024-04,6647.5691258673205
ID0004825,2024-05-25,1,17,5000.0,55,0,2,1.253,1.306,1.4,0.476,0,4930.58,good,2024-05,5596.074705915997
ID0004826,2024-11-18,3,13,17338.0,78,1,2,1.171,1.189,1.2,0.562,6,5543.35,good,2024-11,5612.784124602464
ID0004827,2024-11-14,3,0,34514.0,71,2,1,0.886,0.922,1.2,0.138,1,4372.73,good,2024-11,4584.185697133717
ID0004828,2024-10-08,2,0,63026.0,46,4,2,1.217,1.122,1.2,0.299,2,5564.82,good,2024-10,6075.503321471509
ID0004829,2024-03-23,2,11,10308.0,37,2,2,1.04,1.38,1.4,0.459,0,6061.84,good,2024-03,6684.279273705648
ID0004830,2024-11-16,1,2,20050.0,67,2,1,1.065,0.957,0.4,0.397,0,3240.67,good,2024-11,3382.6663277178836
ID0004831,2024-02-27,2,10,20475.0,45,0,2,1.114,1.193,1.4,0.331,0,6100.49,good,2024-02,5489.323306372053
ID0004832,2024-05-13,0,6,9691.0,19,4,0,0.869,0.898,1.0,0.243,0,6414.84,good,2024-05,6234.9289103219735
ID0004833,2024-02-22,4,10,27392.0,33,2,1,1.064,0.777,1.8,0.095,30,6741.85,good,2024-02,6301.420022652928
ID0004834,2024-04-21,2,6,12185.0,72,1,2,1.27,1.37,1.2,0.489,10,5499.21,good,2024-04,5513.292424318506
ID0004835,2024-10-07,2,8,11638.0,72,0,2,1.364,1.282,1.2,0.222,7,5156.23,good,2024-10,4954.0546771492045
ID0004836,2024-03-06,4,0,40604.0,41,1,2,1.161,1.305,1.4,0.089,14,4872.82,good,2024-03,5473.328967698729
ID0004837,2024-06-16,3,8,17273.0,18,0,2,1.177,1.107,1.4,0.297,1,6187.78,good,2024-06,6139.9287989058885
ID0004838,2024-11-09,1,4,11446.0,64,1,2,1.118,1.334,1.0,0.162,5,5288.42,good,2024-11,4896.2535990466595
ID0004839,2024-04-23,4,13,21019.0,59,2,2,1.167,1.167,1.1,0.392,21,5528.4,good,2024-04,5740.119538585469
ID0004840,2024-12-04,3,5,21739.0,39,1,1,1.002,1.013,1.2,0.131,10,5017.94,good,2024-12,4846.845743978784
ID0004841,2024-07-24,1,10,5224.0,69,0,1,0.987,0.953,1.0,0.209,21,4059.46,good,2024-07,4085.727016648975
ID0004842,2024-05-10,1,11,10397.0,29,3,1,0.949,0.921,1.2,0.328,1,5224.97,good,2024-05,5703.143328377907
ID0004843,2024-08-06,1,7,16215.0,78,3,2,1.182,1.288,1.4,0.43,10,6303.96,good,2024-08,6478.624218928951
ID0004844,2024-11-24,2,4,27399.0,22,4,1,1.018,0.968,1.4,0.189,0,7585.5,good,2024-11,7071.1588801707885
ID0004845,2024-04-04,2,8,20006.0,28,2,1,0.999,1.097,1.4,0.38,3,6329.62,good,2024-04,5821.124467074681
ID0004846,2024-05-27,1,7,11342.0,62,1,1,0.9,1.023,1.2,0.376,0,4424.73,good,2024-05,4799.2053880691365
ID0004847,2024-01-19,2,12,11233.0,74,3,1,0.898,1.06,1.4,0.46,21,5551.79,good,2024-01,6092.094120596039
ID0004848,2024-06-01,2,3,25562.0,58,1,2,1.106,1.38,1.2,0.547,1,5760.97,good,2024-06,5466.067766605063
ID0004849,2024-04-11,2,2,28373.0,54,2,2,1.375,1.268,1.2,0.071,30,6193.2,good,2024-04,5784.461320358549
ID0004850,2024-07-24,0,11,8933.0,64,1,2,1.219,1.099,1.2,0.196,0,4762.45,good,2024-07,5016.677784266505
ID0004851,2024-08-03,1,9,16386.0,56,1,2,1.319,1.079,1.8,0.205,30,6905.29,good,2024-08,6421.898023998198
ID0004852,2024-03-21,1,14,9388.0,67,1,0,0.88,0.987,1.2,0.394,0,4266.54,good,2024-03,4609.095947857913
ID0004853,2024-05-15,2,14,9821.0,36,4,1,0.945,0.884,1.0,0.061,3,5311.46,good,2024-05,5381.722513961217
ID0004854,2024-04-03,1,0,12599.0,75,0,0,0.919,0.896,1.4,0.419,0,4226.52,good,2024-04,4158.701242917097
ID0004855,2024-02-17,1,9,7326.0,70,2,1,0.908,0.901,1.8,0.645,14,5405.81,good,2024-02,6319.7823010013735
ID0004856,2024-04-05,0,8,10012.0,58,1,2,1.286,1.186,1.8,0.368,7,6325.11,good,2024-04,6541.665452742224
ID0004857,2024-09-13,2,8,12891.0,36,2,1,1.028,1.005,1.8,0.455,21,7306.74,good,2024-09,6651.930763742156
ID0004858,2024-04-25,1,12,12787.0,22,0,2,1.225,1.275,1.4,0.408,21,6614.52,good,2024-04,6570.5432954437665
ID0004859,2024-05-21,2,17,7415.0,60,3,0,0.865,1.051,1.8,0.184,14,6644.16,good,2024-05,6576.62641222273
ID0004860,2024-07-06,3,7,18647.0,35,0,1,1.212,1.046,1.2,0.054,3,4207.23,good,2024-07,4549.236234148456
ID0004861,2024-01-18,2,7,19780.0,44,4,2,1.37,1.302,1.0,0.297,7,6484.12,good,2024-01,6259.549420260209
ID0004862,2024-02-26,1,11,7861.0,34,0,2,1.242,1.283,1.8,0.133,0,6071.12,good,2024-02,6184.886575016007
ID0004863,2024-01-09,1,11,8664.0,21,2,0,0.75,0.979,1.2,0.41,1,6344.52,good,2024-01,6109.033100609733
ID0004864,2024-10-16,2,7,24273.0,53,1,1,1.03,1.08,1.0,0.309,0,4181.69,good,2024-10,4493.371778742729
ID0004865,2024-04-13,3,12,17330.0,51,0,1,0.953,0.949,1.8,0.466,0,5308.71,good,2024-04,5782.003570226073
ID0004866,2024-03-28,1,14,10756.0,58,0,1,1.151,0.75,1.2,0.411,2,4231.02,good,2024-03,4318.720620099722
ID0004867,2024-03-20,1,5,20639.0,56,2,2,1.233,1.207,1.4,0.383,30,6052.33,good,2024-03,6232.632720379001
ID0004868,2024-06-15,1,14,9675.0,74,2,2,1.089,1.189,1.8,0.463,1,6198.11,good,2024-06,6877.764376330286
ID0004869,2024-02-26,0,4,8870.0,19,3,1,1.045,0.933,1.2,0.199,21,6827.09,good,2024-02,6670.07470305906
ID0004870,2024-08-04,2,14,10184.0,24,1,1,0.896,0.985,1.2,0.075,0,5551.11,good,2024-08,5755.729682680583
ID0004871,2024-09-25,1,3,14580.0,51,0,1,1.007,1.021,1.2,0.419,4,4699.17,good,2024-09,4628.470618416461
ID0004872,2024-02-17,1,3,16835.0,42,0,2,1.253,1.197,1.4,0.043,5,6156.74,good,2024-02,5260.806121373948
ID0004873,2024-12-09,3,1,34848.0,60,0,2,1.121,1.333,1.0,0.221,3,4557.83,good,2024-12,4428.002736618548
ID0004874,2024-05-13,0,6,12685.0,52,1,0,0.93,1.002,1.2,0.506,1,4071.31,good,2024-05,4595.643862116678
ID0004875,2024-11-02,1,7,14379.0,68,1,2,1.184,1.186,1.2,0.159,6,5854.74,good,2024-11,5192.9643291577495
ID0004876,2024-07-02,0,7,13269.0,33,0,2,1.261,1.142,1.4,0.467,14,5899.35,good,2024-07,5583.386072111455
ID0004877,2024-11-06,0,6,13229.0,51,2,0,1.003,0.935,1.4,0.11,2,5269.78,good,2024-11,5052.892278196509
ID0004878,2024-07-23,2,6,26929.0,19,0,1,1.123,1.113,3.2,0.1,4,9535.39,good,2024-07,9226.307927142492
ID0004879,2024-04-28,1,5,11089.0,70,4,2,1.17,1.203,1.4,0.449,10,6934.11,good,2024-04,6826.389502933301
ID0004880,2024-11-26,2,6,15893.0,43,1,1,0.934,0.975,1.2,0.265,10,5505.94,good,2024-11,4826.004802968587
ID0004881,2024-11-18,1,8,12147.0,19,2,0,0.973,0.919,1.4,0.222,0,6409.82,good,2024-11,6247.60515276395
ID0004882,2024-10-27,0,5,14014.0,33,1,2,1.227,1.086,1.0,0.359,1,4920.21,good,2024-10,4923.600251148543
ID0004883,2024-09-08,2,8,11911.0,57,1,1,0.938,0.998,1.2,0.107,2,4901.2,good,2024-09,4681.583368666429
ID0004884,2024-02-19,0,2,9880.0,54,1,1,0.85,1.103,1.2,0.343,3,5474.94,good,2024-02,4867.932550690807
ID0004885,2024-10-05,2,1,35981.0,61,0,2,1.284,1.153,1.2,0.192,1,4747.79,good,2024-10,4567.499852356975
ID0004886,2024-10-17,0,11,6975.0,68,2,2,1.063,1.275,1.8,0.186,1,6618.7,good,2024-10,6714.031041762925
ID0004887,2024-08-03,4,4,46040.0,75,2,2,1.137,1.138,1.4,0.188,2,5401.28,good,2024-08,5624.548191125446
ID0004888,2024-07-06,3,8,22326.0,24,2,1,1.106,0.977,1.1,0.176,3,5992.6,good,2024-07,5832.030885205791
ID0004889,2024-08-22,0,3,15621.0,63,2,1,1.001,0.858,1.4,0.425,1,5097.04,good,2024-08,5237.8973315754
ID0004890,2024-09-27,4,0,45928.0,30,2,2,1.229,1.297,1.2,0.2,3,6090.57,good,2024-09,5671.378546089613
ID0004891,2024-02-02,2,1,35905.0,41,1,1,1.01,0.904,1.8,0.184,21,5230.09,good,2024-02,5774.016834521342
ID0004892,2024-02-21,2,3,23149.0,76,2,2,1.336,1.385,1.8,0.208,2,6429.95,good,2024-02,6682.847283340062
ID0004893,2024-04-24,3,14,13705.0,69,0,2,1.226,1.153,1.0,0.062,0,4691.92,good,2024-04,4343.907103794578
ID0004894,2024-06-19,2,4,16789.0,35,2,0,0.899,0.885,1.4,0.055,1,4930.27,good,2024-06,5054.480015291639
ID0004895,2024-05-11,2,9,17251.0,63,0,1,1.065,0.963,3.2,0.135,30,8286.72,good,2024-05,7926.742722243895
ID0004896,2024-09-20,1,5,14580.0,40,1,2,1.285,1.432,1.1,0.517,2,5222.42,good,2024-09,5683.373572255215
ID0004897,2024-08-02,2,8,15591.0,70,2,2,0.991,1.34,1.2,0.031,21,5410.99,good,2024-08,5752.774420014725
ID0004898,2024-10-24,0,1,19191.0,68,0,1,0.993,1.044,1.2,0.149,30,4280.41,good,2024-10,4413.3523193574
ID0004899,2024-03-26,2,13,12195.0,72,0,2,1.056,0.973,1.1,0.193,0,4027.1,good,2024-03,4299.52644746701
ID0004900,2024-10-10,2,8,17279.0,54,2,1,1.03,1.079,1.8,0.438,0,5774.39,good,2024-10,6362.64416040956
ID0004901,2024-03-12,2,5,23158.0,72,1,1,0.98,0.94,1.2,0.443,4,4901.51,good,2024-03,4692.769792743097
ID0004902,2024-03-04,2,11,10956.0,36,2,1,1.03,0.96,1.1,0.449,7,5162.04,good,2024-03,5320.812776788023
ID0004903,2024-11-20,1,0,23604.0,55,1,1,0.986,1.138,1.2,0.48,0,5356.98,good,2024-11,4974.391794203478
ID0004904,2024-10-28,2,4,18350.0,44,1,2,1.364,1.242,1.8,0.245,1,7112.04,good,2024-10,6428.431460253872
ID0004905,2024-02-08,1,9,8318.0,20,2,1,1.086,1.089,1.4,0.411,21,6360.06,good,2024-02,6817.886960138433
ID0004906,2024-07-01,2,15,9779.0,63,1,2,1.197,1.072,1.2,0.21,21,5479.13,good,2024-07,5512.6197100741465
ID0004907,2024-12-05,1,5,15647.0,18,0,2,1.283,1.073,1.4,0.149,21,5721.17,good,2024-12,6111.538371794356
ID0004908,2024-09-08,1,16,5098.0,45,2,1,1.073,1.167,1.2,0.101,3,5019.31,good,2024-09,5374.873955958438
ID0004909,2024-07-23,2,13,8951.0,42,4,1,1.013,0.899,1.8,0.079,3,6539.28,good,2024-07,6711.540252712737
ID0004910,2024-11-14,1,3,13356.0,18,1,2,1.076,1.209,1.2,0.302,5,6103.55,good,2024-11,6062.281191823657
ID0004911,2024-08-01,3,10,13985.0,26,1,2,1.167,1.257,1.4,0.234,10,6113.04,good,2024-08,6084.280969068262
ID0004912,2024-05-02,3,13,10625.0,70,1,2,1.177,1.17,1.0,0.329,1,5846.07,good,2024-05,4960.984370190831
ID0004913,2024-11-05,2,3,36087.0,75,0,0,0.85,0.908,1.4,0.083,2,3821.87,good,2024-11,3934.4191920832423
ID0004914,2024-12-09,1,15,5000.0,56,2,0,0.835,0.909,1.2,0.422,0,4776.58,good,2024-12,4909.157999855019
ID0004915,2024-12-04,1,0,20828.0,62,0,2,1.079,1.139,1.4,0.592,2,5105.6,good,2024-12,5270.19857531554
ID0004916,2024-11-25,0,14,7365.0,29,3,2,1.211,1.379,1.8,0.076,2,7628.69,good,2024-11,7533.749362106913
